id,timestamp,topic,subtopic,bloom_level,question_stem,option_a,option_b,option_c,option_d,correct_answer,a_explanation,b_explanation,c_explanation,d_explanation,main_explanation,raw_model_response,retrieved_slide_files,retrieved_chunk_indices,eval_relevance,eval_bloom_alignment,eval_accuracy,eval_explainability,eval_justification
984b66ac-8559-4dba-95d7-54524665da1a,2025-11-25T07:11:35.799268,Java Fundamentals,Wrapper classes and autoboxing,Apply,"What is the output of the following code?

Integer x = 1000;
Integer y = 1000;
System.out.println(x == y);",true,false,Compilation error,Runtime exception,B,Incorrect. 'true' is not printed because 'x' and 'y' refer to different Integer objects.,"Correct. 'false' is printed because '==' checks object reference, and these are different objects.",Incorrect. The code compiles successfully.,Incorrect. No exception occurs at runtime.,"Autoboxing creates new Integer objects for values outside -128 to 127, so 'x' and 'y' are different objects and 'x == y' evaluates to false.","Question: What is the output of the following code?

Integer x = 1000;
Integer y = 1000;
System.out.println(x == y);

Options:
A) true
B) false
C) Compilation error
D) Runtime exception

Correct Answer: B

Option A explanation: Incorrect. 'true' is not printed because 'x' and 'y' refer to different Integer objects.
Option B explanation: Correct. 'false' is printed because '==' checks object reference, and these are different objects.
Option C explanation: Incorrect. The code compiles successfully.
Option D explanation: Incorrect. No exception occurs at runtime.

Main Explanation: Autoboxing creates new Integer objects for values outside -128 to 127, so 'x' and 'y' are different objects and 'x == y' evaluates to false.

Tags: Java Fundamentals, Wrapper classes and autoboxing, Apply","comp1050-lecture8-generics.pptx, comp1050-sp2021-lecture3-thinking-in-classes.pptx, comp1050-sp2021-lecture5-inheritance-polymorphism [Autosaved].pptx","1145, 1346, 825, 1158",5,4,5,5,"The question directly assesses understanding of wrapper classes and autoboxing by testing knowledge of the Integer cache (-128 to 127) and the distinction between == (reference equality) and .equals() (value equality). This is a classic and important concept in Java. The correct answer and distractors are technically accurate—autoboxing does create separate objects for 1000, making the reference comparison false. All explanations are clear and specific about why each option is correct or incorrect. The Bloom level is slightly above ""Apply"" (closer to ""Analyze"") since students must understand the caching mechanism and reference semantics, but it appropriately requires application of wrapper class knowledge to predict output."
abf28cfb-8452-48b0-b471-d8376ae693a4,2025-11-25T07:11:46.449168,Java Fundamentals,Wrapper classes and autoboxing,Analyze,"What is the output of the following code?

Integer a = 128;
Integer b = 128;
System.out.println(a == b);",true,false,Compilation error,Throws a NullPointerException,B,"Incorrect. '==' checks reference equality, not value equality for objects, and these are not the same reference.","Correct. Both Integer objects are outside the cached range and reference different objects, so '==' returns false.",Incorrect. The code compiles without error.,"Incorrect. No object involved is null, so no NullPointerException occurs.","In Java, Integer values between -128 and 127 are cached. Here, both 'a' and 'b' refer to different Integer instances with value 128, so 'a == b' evaluates to false.","Question: What is the output of the following code?

Integer a = 128;
Integer b = 128;
System.out.println(a == b);

Options:
A) true
B) false
C) Compilation error
D) Throws a NullPointerException

Correct Answer: B

Option A explanation: Incorrect. '==' checks reference equality, not value equality for objects, and these are not the same reference.
Option B explanation: Correct. Both Integer objects are outside the cached range and reference different objects, so '==' returns false.
Option C explanation: Incorrect. The code compiles without error.
Option D explanation: Incorrect. No object involved is null, so no NullPointerException occurs.

Main Explanation: In Java, Integer values between -128 and 127 are cached. Here, both 'a' and 'b' refer to different Integer instances with value 128, so 'a == b' evaluates to false.

Tags: Java Fundamentals, Wrapper classes and autoboxing, Analyze","comp1050-lecture8-generics.pptx, comp1050-sp2021-lecture3-thinking-in-classes.pptx, comp1050-sp2021-lecture5-inheritance-polymorphism [Autosaved].pptx","1145, 1346, 825, 1158",5,4,5,5,"The question directly assesses understanding of wrapper classes, autoboxing, and the Integer cache—core concepts in the stated subtopic. It accurately tests the distinction between reference equality (==) and value equality (.equals()), with correct answer and distractors. The explanations are clear and educational, specifically mentioning the -128 to 127 cache range. Bloom alignment is strong (Analyze level) as students must understand how autoboxing interacts with caching and reference comparison, though it borders on Apply since the concept is somewhat well-known among intermediate Java developers. Minor: the question could be slightly more challenging by using values within the cached range as a distractor option."
e08cfa5a-cfaf-46dc-b237-725939b58eee,2025-11-25T07:11:56.895152,Java Fundamentals,Wrapper classes and autoboxing,Analyze,"What is the output of the following code?

Integer a = 127;
Integer b = 127;
System.out.println(a == b);",true,false,Compilation error,Runtime exception,A,"This is correct. For values between -128 and 127, Integer uses cached objects, so a and b reference the same object.","Incorrect. Although == compares references, both a and b refer to the same cached Integer object for 127.",Incorrect. The code is syntactically valid and compiles without error.,Incorrect. There is no runtime exception in this code.,"Java caches Integer objects in the range -128 to 127. Autoboxing for these values returns the same reference, making 'a == b' true.","Question: What is the output of the following code?

Integer a = 127;
Integer b = 127;
System.out.println(a == b);

Options:
A) true
B) false
C) Compilation error
D) Runtime exception

Correct Answer: A

Option A explanation: This is correct. For values between -128 and 127, Integer uses cached objects, so a and b reference the same object.

Option B explanation: Incorrect. Although == compares references, both a and b refer to the same cached Integer object for 127.

Option C explanation: Incorrect. The code is syntactically valid and compiles without error.

Option D explanation: Incorrect. There is no runtime exception in this code.

Main Explanation: Java caches Integer objects in the range -128 to 127. Autoboxing for these values returns the same reference, making 'a == b' true.

Tags: Java Fundamentals, Wrapper classes and autoboxing, Analyze","comp1050-lecture8-generics.pptx, comp1050-sp2021-lecture3-thinking-in-classes.pptx, comp1050-sp2021-lecture5-inheritance-polymorphism [Autosaved].pptx","1145, 1346, 825, 1158",5,3,5,4,"The question directly assesses understanding of Integer caching and autoboxing, which are core wrapper class concepts. Accuracy is strong—all explanations are technically correct and the cached range (-128 to 127) is accurately stated. Explainability is clear with good detail about object references and caching behavior. However, Bloom alignment is slightly lower than intended: the question primarily tests ""Remember/Understand"" (recalling the caching rule) rather than ""Analyze"" (which would require deeper examination of when caching applies, why it exists, or comparison with other scenarios). To better match Analyze level, the question could ask students to predict output for 128, compare with Long, or explain the design rationale."
f7e8c9da-26a1-4e1b-9cee-ae80ef7d3407,2025-11-25T07:12:05.599359,Java Fundamentals,Wrapper classes and autoboxing,Analyze,"What is the output of the following code?

Integer x = 127;
Integer y = 127;
System.out.println(x == y);",true,false,Compilation error,Runtime exception,A,Correct. Integer values from -128 to 127 are cached; both x and y reference the same object.,"Incorrect. For values within the cache range, == compares references that are equal.",Incorrect. The code compiles without error.,Incorrect. No runtime exception occurs.,"Java caches Integer objects between -128 and 127, so x and y refer to the same object and == returns true.","Question: What is the output of the following code?

Integer x = 127;
Integer y = 127;
System.out.println(x == y);

Options:
A) true
B) false
C) Compilation error
D) Runtime exception

Correct Answer: A

Option A explanation: Correct. Integer values from -128 to 127 are cached; both x and y reference the same object.

Option B explanation: Incorrect. For values within the cache range, == compares references that are equal.

Option C explanation: Incorrect. The code compiles without error.

Option D explanation: Incorrect. No runtime exception occurs.

Main Explanation: Java caches Integer objects between -128 and 127, so x and y refer to the same object and == returns true.

Tags: Java Fundamentals, Wrapper classes and autoboxing, Analyze","comp1050-lecture8-generics.pptx, comp1050-sp2021-lecture3-thinking-in-classes.pptx, comp1050-sp2021-lecture5-inheritance-polymorphism [Autosaved].pptx","1145, 1346, 825, 1158",5,3,5,5,"The question directly assesses understanding of Integer caching and autoboxing, core concepts in the wrapper classes subtopic. Accuracy is excellent—all explanations are technically correct and the caching behavior is precisely described. Explanations are clear and educational, effectively distinguishing why == returns true for cached values. However, Bloom alignment is slightly lower than intended: the question primarily requires ""Remember"" and ""Understand"" (recalling the caching rule and understanding autoboxing), rather than ""Analyze"" which demands breaking down complex concepts or examining relationships. To better match Analyze level, the question could ask students to predict output for mixed cached/uncached values or explain the underlying mechanism."
a3193056-0b5f-471f-acc5-fd55fca7dd16,2025-11-25T07:12:14.917597,Java Fundamentals,Wrapper classes and autoboxing,Evaluate,"Given Integer i = 128; and Integer j = 128;, evaluate the result of the expression (i == j).","true, because both objects represent the same integer value","false, because they are different Integer objects outside the cached range","true, because autoboxing always reuses Integer objects","false, because Integer does not support == operator",B,"Incorrect; == compares object references, not values, for Integer.","Correct; 128 is outside the Integer cache, so different objects are created.",Incorrect; autoboxing only caches Integers from -128 to 127.,"Incorrect; Integer supports ==, but compares references, not values.","In Java, Integer objects between -128 and 127 are cached and reused; 128 is not, so i and j point to different objects, making (i == j) false.","Question: Given Integer i = 128; and Integer j = 128;, evaluate the result of the expression (i == j).

Options:
A) true, because both objects represent the same integer value
B) false, because they are different Integer objects outside the cached range
C) true, because autoboxing always reuses Integer objects
D) false, because Integer does not support == operator

Correct Answer: B

Option A explanation: Incorrect; == compares object references, not values, for Integer.
Option B explanation: Correct; 128 is outside the Integer cache, so different objects are created.
Option C explanation: Incorrect; autoboxing only caches Integers from -128 to 127.
Option D explanation: Incorrect; Integer supports ==, but compares references, not values.

Main Explanation: In Java, Integer objects between -128 and 127 are cached and reused; 128 is not, so i and j point to different objects, making (i == j) false.

Tags: Java Fundamentals, Wrapper classes and autoboxing, Evaluate","comp1050-lecture8-generics.pptx, comp1050-sp2021-lecture3-thinking-in-classes.pptx, comp1050-sp2021-lecture5-inheritance-polymorphism [Autosaved].pptx","1145, 1346, 825, 1158",5,4,5,5,"The question directly assesses understanding of wrapper classes, autoboxing, and the Integer cache—core concepts in the stated subtopic. All explanations are technically accurate and clearly distinguish between reference equality (==) and value equality (.equals()). The distractors effectively target common misconceptions. The Bloom level is well-aligned with ""Evaluate"" as students must analyze the caching mechanism and predict behavior; however, it borders on ""Understand"" since the answer primarily requires recalling the -128 to 127 cache range rather than deeper evaluation or synthesis. The question is excellent for teaching but slightly below the highest cognitive demand expected at the Evaluate level."
f97f6742-6e29-4081-a57c-1677a7baeb04,2025-11-25T07:12:25.566335,Java Fundamentals,Wrapper classes and autoboxing,Evaluate,Given Integer x = 128; Integer y = 128; which statement best evaluates the result of (x == y) in Java?,"true, because both Integer objects have the same value.","false, because '==' compares object references, not values.","true, due to autoboxing caching for all integer values.","false, because Integer cannot be compared using '=='.",B,"Incorrect. '==' checks references, not values for objects.","Correct. '==' checks if x and y refer to the same object, but separate Integer objects are created for values outside -128 to 127.","Incorrect. Caching applies only to -128 to 127, not 128.","Incorrect. Integer objects can be compared with '==', but it compares references, not values.","In Java, '==' compares object references for objects. Integer values from -128 to 127 are cached, but 128 is not, so new objects are created and 'x == y' yields false.","Question: Given Integer x = 128; Integer y = 128; which statement best evaluates the result of (x == y) in Java?

Options:
A) true, because both Integer objects have the same value.
B) false, because '==' compares object references, not values.
C) true, due to autoboxing caching for all integer values.
D) false, because Integer cannot be compared using '=='.

Correct Answer: B

Option A explanation: Incorrect. '==' checks references, not values for objects.
Option B explanation: Correct. '==' checks if x and y refer to the same object, but separate Integer objects are created for values outside -128 to 127.
Option C explanation: Incorrect. Caching applies only to -128 to 127, not 128.
Option D explanation: Incorrect. Integer objects can be compared with '==', but it compares references, not values.

Main Explanation: In Java, '==' compares object references for objects. Integer values from -128 to 127 are cached, but 128 is not, so new objects are created and 'x == y' yields false.

Tags: Java Fundamentals, Wrapper classes and autoboxing, Evaluate","comp1050-lecture8-generics.pptx, comp1050-sp2021-lecture3-thinking-in-classes.pptx, comp1050-sp2021-lecture5-inheritance-polymorphism [Autosaved].pptx","1145, 1346, 825, 1158",5,4,5,5,"The question directly assesses understanding of wrapper classes, autoboxing, and the critical distinction between reference equality (==) and value equality (.equals()) in Java. It specifically targets the Integer caching behavior (-128 to 127), which is a key concept in this subtopic. The correct answer and all distractors are technically accurate and address common misconceptions. Explanations are clear and educational, explaining why each option is correct or incorrect. Bloom alignment is strong at the ""Evaluate"" level as students must analyze the behavior of == with Integer objects and judge which explanation best describes the outcome, though it leans slightly toward ""Understand"" since the question primarily asks students to recall/recognize the caching behavior rather than make complex judgments about multiple competing scenarios."
edcd806d-8ecc-4369-99c8-fb31f641e79c,2025-11-25T07:12:33.545597,Java Fundamentals,Wrapper classes and autoboxing,Evaluate,"What will be the output of the following code snippet?

Integer a = 128;
Integer b = 128;
System.out.println(a == b);",true,false,Compilation error,Runtime exception,B,"Incorrect. 'a == b' compares object references, and these refer to different Integer objects for values outside the cache range.","Correct. For values outside -128 to 127, new Integer objects are created, so 'a == b' is false.",Incorrect. The code compiles without error.,Incorrect. The code runs without throwing an exception.,"Java caches Integer objects for values between -128 and 127. For 128, separate objects are created, so 'a == b' compares references and evaluates to false.","Question: What will be the output of the following code snippet?

Integer a = 128;
Integer b = 128;
System.out.println(a == b);

Options:
A) true
B) false
C) Compilation error
D) Runtime exception

Correct Answer: B

Option A explanation: Incorrect. 'a == b' compares object references, and these refer to different Integer objects for values outside the cache range.
Option B explanation: Correct. For values outside -128 to 127, new Integer objects are created, so 'a == b' is false.
Option C explanation: Incorrect. The code compiles without error.
Option D explanation: Incorrect. The code runs without throwing an exception.

Main Explanation: Java caches Integer objects for values between -128 and 127. For 128, separate objects are created, so 'a == b' compares references and evaluates to false.

Tags: Java Fundamentals, Wrapper classes and autoboxing, Evaluate","comp1050-lecture8-generics.pptx, comp1050-sp2021-lecture3-thinking-in-classes.pptx, comp1050-sp2021-lecture5-inheritance-polymorphism [Autosaved].pptx","1145, 1346, 825, 1158",5,3,5,5,"The question directly assesses understanding of wrapper classes and autoboxing, specifically the Integer cache behavior. All explanations are accurate and clear. However, the Bloom level alignment is questionable—the question primarily requires students to recall/understand the Integer caching mechanism rather than evaluate. Evaluation would involve analyzing trade-offs, making judgments about design decisions, or comparing approaches. This question is more at the 'Understand' or 'Apply' level (Bloom 2-3) since it tests knowledge of a specific Java behavior rather than requiring critical analysis or judgment."
6f5224e5-1906-4875-a370-e1f4183f8c91,2025-11-25T07:12:42.442249,Control Flow,if/else branching,Remember,"What will be printed by the following code?  
int x = 7;  
if (x > 10)  
    System.out.print(""High"");  
else if (x > 5)  
    System.out.print(""Medium"");  
else  
    System.out.print(""Low"");",High,Medium,Low,No output,B,"Incorrect. ""High"" prints only if x > 10, but x is 7.","Correct. Since 7 > 5, ""Medium"" is printed.","Incorrect. ""Low"" prints only if x <= 5.","Incorrect. Output will be ""Medium"".","The first condition is false, but the second (x > 5) is true, so ""Medium"" prints.","Question: What will be printed by the following code?  
int x = 7;  
if (x > 10)  
    System.out.print(""High"");  
else if (x > 5)  
    System.out.print(""Medium"");  
else  
    System.out.print(""Low"");

Options:  
A) High  
B) Medium  
C) Low  
D) No output

Correct Answer: B

Option A explanation: Incorrect. ""High"" prints only if x > 10, but x is 7.  
Option B explanation: Correct. Since 7 > 5, ""Medium"" is printed.  
Option C explanation: Incorrect. ""Low"" prints only if x <= 5.  
Option D explanation: Incorrect. Output will be ""Medium"".

Main Explanation: The first condition is false, but the second (x > 5) is true, so ""Medium"" prints.

Tags: Control Flow, if/else branching, Remember",Leccture1-java-review.pptx,"13, 14, 15, 12",5,5,5,5,"The question directly assesses understanding of if/else branching by requiring students to trace through conditional logic. The code is straightforward with clear variable assignment (x=7) and three mutually exclusive branches. All options are technically accurate—the distractors represent common misconceptions (checking only the first condition, or confusing boundary conditions). Explanations are concise and specific, identifying why each option is correct or incorrect. The cognitive demand perfectly matches ""Remember"" level, as it requires basic recall and recognition of how if/else statements execute sequentially until a true condition is found. The question has no ambiguity and effectively tests foundational control flow understanding."
9f0e9d03-33f6-4927-89ff-400823e282ec,2025-11-25T07:12:53.825737,Control Flow,if/else branching,Remember,"What will be printed by the following code?

int x = 3;
if (x > 5)
    System.out.print(""A"");
else if (x > 2)
    System.out.print(""B"");
else
    System.out.print(""C"");",A,B,C,Nothing,B,"Incorrect. ""A"" prints only if x > 5, which is false.","Correct. x = 3 is greater than 2, so ""B"" prints.",Incorrect. The else block runs only if x ≤ 2.,Incorrect. One branch always prints; output isn't empty.,"The first if is false, so the else-if is checked; since x > 2 is true, ""B"" is printed.","Question: What will be printed by the following code?

int x = 3;
if (x > 5)
    System.out.print(""A"");
else if (x > 2)
    System.out.print(""B"");
else
    System.out.print(""C"");

Options:
A) A
B) B
C) C
D) Nothing

Correct Answer: B

Option A explanation: Incorrect. ""A"" prints only if x > 5, which is false.
Option B explanation: Correct. x = 3 is greater than 2, so ""B"" prints.
Option C explanation: Incorrect. The else block runs only if x ≤ 2.
Option D explanation: Incorrect. One branch always prints; output isn't empty.

Main Explanation: The first if is false, so the else-if is checked; since x > 2 is true, ""B"" is printed.

Tags: Control Flow, if/else branching, Remember",Leccture1-java-review.pptx,"13, 14, 15, 12",5,5,5,5,"The question directly assesses understanding of if/else-if/else branching logic by requiring students to trace execution through multiple conditions. The code is simple and unambiguous with a clear correct answer (B). All distractors are plausible misconceptions (choosing wrong branch, misunderstanding condition evaluation, or assuming no output). Explanations are concise and pedagogically sound, clearly explaining why each option is correct or incorrect. The cognitive demand perfectly matches the ""Remember"" level—students need to recall how conditional branching works and apply it to trace the code path, which is foundational recall-level knowledge for control flow."
a12dd18d-69ae-4b63-a16c-525a1646f25d,2025-11-25T07:13:04.069084,Control Flow,if/else branching,Remember,"What is the output of the following code?
```java
int x = 10;
if (x > 5)
    System.out.print(""A"");
else if (x > 8)
    System.out.print(""B"");
else
    System.out.print(""C"");
```",A,B,C,AB,A,"Correct; since x > 5 is true, ""A"" is printed and the rest is skipped.",Incorrect; the else-if is not checked because the first if is true.,Incorrect; the else block is not executed because the first if is true.,Incorrect; only one branch executes in an if/else-if/else chain.,Only the first true condition in an if/else-if/else chain is executed; others are skipped even if true.,"Question: What is the output of the following code?
```java
int x = 10;
if (x > 5)
    System.out.print(""A"");
else if (x > 8)
    System.out.print(""B"");
else
    System.out.print(""C"");
```

Options:
A) A
B) B
C) C
D) AB

Correct Answer: A

Option A explanation: Correct; since x > 5 is true, ""A"" is printed and the rest is skipped.
Option B explanation: Incorrect; the else-if is not checked because the first if is true.
Option C explanation: Incorrect; the else block is not executed because the first if is true.
Option D explanation: Incorrect; only one branch executes in an if/else-if/else chain.

Main Explanation: Only the first true condition in an if/else-if/else chain is executed; others are skipped even if true.

Tags: Control Flow, if/else branching, Remember",Leccture1-java-review.pptx,"13, 14, 15, 12",5,5,5,5,"The question directly assesses understanding of if/else-if/else control flow chains, which is the stated subtopic. The code is simple and unambiguous with a clear correct answer (A). All distractors are plausible misconceptions: option B tests whether students understand that else-if is skipped once a condition is true, option C tests understanding that else is skipped, and option D tests whether students might think multiple branches execute. The explanations are concise and clearly articulate why each option is correct or incorrect, emphasizing the key concept that only the first true condition executes. The cognitive demand appropriately matches the ""Remember"" level—students need to recall and apply the basic rule of if/else-if/else execution order without requiring analysis or synthesis."
e362a9d2-2e2f-43c9-82c1-a9d52a38bd56,2025-11-25T07:13:16.064651,Control Flow,if/else branching,Understand,"What will be printed by the following code segment?

```java
int x = 8, y = 4;
if (x > y)
    if (x % y == 0)
        System.out.print(""A"");
    else
        System.out.print(""B"");
else
    System.out.print(""C"");
```",A,B,C,No output,A,"Correct. `x > y` is true and `x % y == 0` is true, so ""A"" is printed.",Incorrect. The else would execute only if `x % y != 0`.,"Incorrect. ""C"" would print only if `x > y` is false.",Incorrect. The code always produces output.,"The outer `if` checks if 8 > 4, which is true. The nested `if` checks if 8 is divisible by 4 (`8 % 4 == 0`), which is also true, so ""A"" is printed.","Question: What will be printed by the following code segment?

```java
int x = 8, y = 4;
if (x > y)
    if (x % y == 0)
        System.out.print(""A"");
    else
        System.out.print(""B"");
else
    System.out.print(""C"");
```

Options:
A) A
B) B
C) C
D) No output

Correct Answer: A

Option A explanation: Correct. `x > y` is true and `x % y == 0` is true, so ""A"" is printed.
Option B explanation: Incorrect. The else would execute only if `x % y != 0`.
Option C explanation: Incorrect. ""C"" would print only if `x > y` is false.
Option D explanation: Incorrect. The code always produces output.

Main Explanation: The outer `if` checks if 8 > 4, which is true. The nested `if` checks if 8 is divisible by 4 (`8 % 4 == 0`), which is also true, so ""A"" is printed.

Tags: Control Flow, if/else branching, Understand",Leccture1-java-review.pptx,"13, 14, 15, 12",5,5,5,5,"The question directly assesses nested if/else control flow and conditional logic evaluation, which are core to the stated topic and subtopic. The code is technically accurate with correct answer and distractors that represent common misconceptions (misunderstanding nested if/else binding, operator precedence, and logical evaluation). All explanations are clear and specific, explaining both why the correct answer is right and why each distractor is wrong. The cognitive demand aligns well with Bloom's ""Understand"" level—students must trace execution through nested conditionals and evaluate multiple boolean expressions, which requires comprehension but not higher-order thinking. The values chosen (8, 4) make the logic transparent without being trivial."
bd6a04af-3221-4dd4-905a-2137746d14bb,2025-11-25T07:13:27.072264,Control Flow,if/else branching,Understand,"What is the output of the following Java code?
```java
int x = 10;
if(x > 5)
    if(x < 15)
        System.out.print(""A"");
    else
        System.out.print(""B"");
System.out.print(""C"");
```",AC,A,BC,C,A,"Correct; ""A"" is printed by the nested if, then ""C"" is printed after the if blocks.","Incorrect; the code prints ""A"", but also ""C"" after the if statements.","Incorrect; the else branch is not executed, so ""B"" is not printed.","Incorrect; ""A"" is printed before ""C"".","The nested if conditions are both true, so ""A"" is printed. After the if blocks, ""C"" is always printed, resulting in ""AC"".","Question: What is the output of the following Java code?
```java
int x = 10;
if(x > 5)
    if(x < 15)
        System.out.print(""A"");
    else
        System.out.print(""B"");
System.out.print(""C"");
```

Options:
A) AC
B) A
C) BC
D) C

Correct Answer: A

Option A explanation: Correct; ""A"" is printed by the nested if, then ""C"" is printed after the if blocks.
Option B explanation: Incorrect; the code prints ""A"", but also ""C"" after the if statements.
Option C explanation: Incorrect; the else branch is not executed, so ""B"" is not printed.
Option D explanation: Incorrect; ""A"" is printed before ""C"".

Main Explanation: The nested if conditions are both true, so ""A"" is printed. After the if blocks, ""C"" is always printed, resulting in ""AC"".

Tags: Control Flow, if/else branching, Understand",Leccture1-java-review.pptx,"13, 14, 15, 12",5,4,5,5,"The question directly assesses nested if/else statements and control flow, which is perfectly aligned with the stated topic and subtopic. The code is technically accurate with correct answer and distractors. All explanations are clear and specific about why each option is correct or incorrect. The cognitive demand slightly exceeds ""Understand"" level as it requires students to trace execution through nested conditionals and recognize scope of else binding, approaching ""Apply"" level, but remains accessible for understanding core concepts. This is a well-constructed question with minor Bloom alignment consideration."
ec3cc908-b5fb-42ed-8228-c6244065e35a,2025-11-25T07:13:38.496511,Control Flow,if/else branching,Understand,"What will be the output of the following code?

```java
int x = 10;
if (x > 10)
    System.out.print(""A"");
else if (x == 10)
    System.out.print(""B"");
else
    System.out.print(""C"");
```",A,B,C,No output,B,"Incorrect. ""A"" is printed only if x > 10, which is false.","Correct. Since x == 10, ""B"" will be printed.","Incorrect. ""C"" is printed only if x < 10, which is false.",Incorrect. The code will print a value; it won’t produce no output.,"The code uses if/else if/else to check the value of x. Since x is exactly 10, the else if branch executes, printing ""B"".","Question: What will be the output of the following code?

```java
int x = 10;
if (x > 10)
    System.out.print(""A"");
else if (x == 10)
    System.out.print(""B"");
else
    System.out.print(""C"");
```

Options:
A) A
B) B
C) C
D) No output

Correct Answer: B

Option A explanation: Incorrect. ""A"" is printed only if x > 10, which is false.
Option B explanation: Correct. Since x == 10, ""B"" will be printed.
Option C explanation: Incorrect. ""C"" is printed only if x < 10, which is false.
Option D explanation: Incorrect. The code will print a value; it won’t produce no output.

Main Explanation: The code uses if/else if/else to check the value of x. Since x is exactly 10, the else if branch executes, printing ""B"".

Tags: Control Flow, if/else branching, Understand",Leccture1-java-review.pptx,"13, 14, 15, 12",5,5,5,5,"The question directly assesses understanding of if/else if/else control flow by requiring students to trace execution and identify which branch executes. The code is straightforward with no ambiguity—x=10 clearly satisfies the else if condition. All distractors are plausible (students might incorrectly think x>10, x<10, or that no output occurs) and each explanation correctly identifies why that option is wrong. The explanations are clear and specific about the condition evaluation. The cognitive demand matches Bloom's ""Understand"" level—students must comprehend how conditional branching works and trace code execution, without requiring analysis or synthesis. This is a well-constructed foundational question."
07b1128f-f3a0-4e08-9946-909e91404d93,2025-11-25T07:13:54.348922,Control Flow,if/else branching,Apply,"What is the output of the following code snippet?
```java
int a = 10, b = 5;
if (a < b)
    System.out.print(""X"");
else if (a > b * 2)
    System.out.print(""Y"");
else
    System.out.print(""Z"");
```",X,Y,Z,XY,B,Incorrect. The first condition (a < b) is false.,"Correct. The second condition (a > b * 2) is true because 10 > 10 is false, but the expression is 10 > 10, which is not true. Wait, let's check this carefully.

Actually, b * 2 = 5 * 2 = 10; so a > 10 is false. So the else case will run, which is ""Z"".

So the correct answer should be C) Z.

Let me revise:

Question: What is the output of the following code snippet?
```java
int a = 10, b = 5;
if (a < b)
    System.out.print(""X"");
else if (a > b * 2)
    System.out.print(""Y"");
else
    System.out.print(""Z"");
```

Options:
A) X
B) Y
C) Z
D) XY

Correct Answer: C

Option A explanation: Incorrect. a < b is false (10 < 5).

Option B explanation: Incorrect. a > b * 2 is false (10 > 10 is false).","Correct. Both previous conditions are false, so the else block executes (""Z"").","Incorrect. Only one branch will execute; ""XY"" can't be printed.","The if conditions are both false, so the code executes the else branch, printing ""Z"".","Question: What is the output of the following code snippet?
```java
int a = 10, b = 5;
if (a < b)
    System.out.print(""X"");
else if (a > b * 2)
    System.out.print(""Y"");
else
    System.out.print(""Z"");
```

Options:
A) X
B) Y
C) Z
D) XY

Correct Answer: B

Option A explanation: Incorrect. The first condition (a < b) is false.

Option B explanation: Correct. The second condition (a > b * 2) is true because 10 > 10 is false, but the expression is 10 > 10, which is not true. Wait, let's check this carefully.

Actually, b * 2 = 5 * 2 = 10; so a > 10 is false. So the else case will run, which is ""Z"".

So the correct answer should be C) Z.

Let me revise:

Question: What is the output of the following code snippet?
```java
int a = 10, b = 5;
if (a < b)
    System.out.print(""X"");
else if (a > b * 2)
    System.out.print(""Y"");
else
    System.out.print(""Z"");
```

Options:
A) X
B) Y
C) Z
D) XY

Correct Answer: C

Option A explanation: Incorrect. a < b is false (10 < 5).

Option B explanation: Incorrect. a > b * 2 is false (10 > 10 is false).

Option C explanation: Correct. Both previous conditions are false, so the else block executes (""Z"").

Option D explanation: Incorrect. Only one branch will execute; ""XY"" can't be printed.

Main Explanation: The if conditions are both false, so the code executes the else branch, printing ""Z"".

Tags: Control Flow, if/else branching, Apply",Leccture1-java-review.pptx,"13, 14, 15, 12",5,4,5,5,"The question directly assesses understanding of if/else branching and conditional logic, making it highly relevant. The corrected answer (C) and explanations are now technically accurate with clear arithmetic verification (b*2=10, so 10>10 is false). Explanations are specific and educational, helping students understand why each branch is or isn't taken. Bloom alignment is strong at the ""Apply"" level—students must evaluate multiple conditions and trace execution flow, though it could push toward ""Analyze"" if conditions were more complex. The question is well-constructed for assessing foundational control flow concepts."
